,user_id,text
848,1016946174.0,это я
849,-1001871224871.0,ибрагим читающий это: 😳✍🏿
850,-1001871224871.0,"если бы я могла забеременеть я бы даже не смогла понять

во мне бы рос месячный малыш мне было бы афигенно"
851,-1001871224871.0,"слава богу физра закончилась и колесникова больше не будет слушать мои эпопеи про плохое самочувствие 

потому что когда месячные ДОЛЖНЫ быть, и когда их тупо нет
я чувствую себя в два раза хуже, чем когда они у меня есть 

#ПОМОГИТЕ"
852,-1001871224871.0,"боже я щас буду жестко жаловаться на свою жизнь

МНЕ моя гинекологиня назначила кучу говна (миллиард таблеток на 11к рублей)

я их пила ДВА МЕСЯЦА
у меня мало того что задержка была 50 дней, так я еще и не сдала никакие анализы, ТАК У МЕНЯ ВООБЩЕ НИЧЕ НЕ ПРОШЛО А СТАЛО ТОЛЬКО ХУЖЕ (опустим тот факт что я пила какие-то афигенные дозы витамина Е и хотела умереть после них)

и теперь я узнаю что со мной не так минимум через два месяца, тк через неделю поеду в другую больницу К ДРУГОМУ ГИНЕКОЛОГУ

я ненавижу себя и ненавижу быть женщиной и ненавижу все на свете 

почему я должна страдать 7 лет подряд раз в два месяца"
853,,да..
854,378596903.0,игорь ваша легенда
855,,зато отчислят
856,1017541933.0,зато шашлык
857,-1001871224871.0,у игоря 0 баллов из 100 по всем предметам 😭
858,1017541933.0,
859,-1001871224871.0,"преподы: *не знают где наш одногруппник игорь и просят спросить появится ли он вообще хотя бы на сессии*

игорь:"
860,,ну я не ем говядину и свинину обычно
861,,"вроде был полгода назад
щас хз"
862,1017541933.0,да???
863,1017541933.0,"я не куриный , забыл как они называются"
864,1017541933.0,чеее зачем
865,,ну я куриный ела
866,,🇪🇺
867,,в бк есть
868,1017541933.0,когда уже сделают бургер с креветками
869,1017541933.0,ну такой норм
870,1017541933.0,да все я снова богач
871,,ну жду
872,,афигеть успел сам взять
873,1017541933.0,щас буду пробовать римский наконец то
874,1017541933.0,
875,-1001871224871.0,ибрагим…?
876,-1001871224871.0,
877,,в холодильнике
878,-1001871224871.0,
879,862787766.0,Он что не в холодильнике
880,1834486913.0,
881,-1001871224871.0,
882,,"ахвххахахахахац
ну походу единоросы только такие"
883,378596903.0,Ааа это же темщик )))
884,,"ахахахаахахах ну
у меня брат такой, а этот просто 

связан с такими штуками
страшными 
поэтому с ним все хотят дружить чтобы делать незаконные вещи)"
885,378596903.0,"как-будто у всех есть такой сын папиного друга, который уже как бы и миллионер и всего уже достиг"
886,-1001871224871.0,у нас с ним разница 5 лет я пробила (спросила у мамы)
887,,ХАХАХАХА
888,378596903.0,"тебе повезло, что в не в ионе и не на журналистике)"
889,-1001871224871.0,как препод… мне плохо
890,-1001871224871.0,он лекции читал в игсу ранхигс кстати 🤣
891,-1001871224871.0,если че про скейт было 12 лет назад…
892,-1001871224871.0,"май онест реакшн на то что сын папиного друга воровал еду в дикси потому что не было денег и учил меня кататься на скейте в 3 классе, а щас работает в единой россии и ездит на новой ауди  🦶"
893,,"ну антиплагиат да
рецензию нет
но мне пох на нее"
894,992569407.0,чегоо тебе прислали уже?
895,-1001871224871.0,"боже я добила ровно 75
гуляем"
896,1282894199.0,"У НАС ЩАС СЛЫШНО ДОМА КАК ОНА КРИЧИТ
даже с 6 этажа.."
897,-1001871224871.0,😄
898,,"детские желешки 
она уже покушала("
899,992569407.0,что ты ей купила
900,-1001871224871.0,
901,-1001871224871.0,
902,-1001871224871.0,
903,-1001871224871.0,"боже
пришла в мфц и мне сразу

- это не у вас мама была с малышом недавно… 
- а что 
- помним малыша.

походу стеша на уши весь мфц поставила"
904,-1001871224871.0,надеюсь на языке таксистов это значит что я овца
905,-1001871224871.0,какой-то таксист 10 минут мне сигналил чтобы показать 👍
906,,
907,1834486913.0,Будет пародия на Серебро мама Люба давай?
908,-1001871224871.0,
909,1834486913.0,А куда делись бахвальные слова какая ты москвичка москвичка а мы замкадыши замкадыши
910,-1001871224871.0,"ч забыла что мне щас в мфц…
плюс еще полчаса"
911,358474242.0,я щас буду биться бошкой об стену
912,,ДА
913,1073224408.0,копируешь шамана?
914,-1001871224871.0,настроение
915,-1001871224871.0,норм что мне до дома на самокате быстрее ехать 30км чем на машине
916,1016946174.0,
917,,
918,1016946174.0,
919,,
920,6843615884.0,Почему не желтая футболка
921,-1001871224871.0,Забирайте в сохры 💦💦💦
922,-1001871224871.0,😭😭😭
923,831938692.0,
924,785063118.0,Мне неловко
925,,НЕТ
926,785063118.0,Версус
927,,я выиграю
928,785063118.0,Когда рэп батл
929,326715753.0,
930,785063118.0,Не смотри так
931,956773981.0,наконец-то я в этом легендарном тгк😭🙏🏼
932,,нет
933,326715753.0,правда??
934,,"нет, я вот пишу про мияги пост для лмедиа)"
935,326715753.0,выступает за помощь детям и жертвам буллинга
936,956773981.0,ВХАХАХАХАХАХАХХАХХАХАХАХХАХАХА
937,326715753.0,сусанна сама буллит людей скриньте
938,-1001871224871.0,"щас полина будет знакомиться с персонажами моего канала…
женя
ибрагим 
хамал
таня…
и тд 

ведите себя хорошо вас читают серьезные люди"
939,,ХААХАХАХ
940,,правильно
941,1834486913.0,Где Сергей Лазарев
942,1017541933.0,да пох я уже другой хочу
943,,"ХАХАХА
смотри чтоб мотоцикл не износился из-за постоянной езды…

хз это так работает или нет но"
944,1017541933.0,кто еще у них будет на мотоцикле доставлять
945,1017541933.0,да конечно возьмут я же козырный подросток
946,,"думаю возьмут 
ждем взяли или нет
после собеса"
947,1017541933.0,найссс
948,1017541933.0,сбермаркет
949,,а куда устраиваешься хоть
950,,ок
951,1017541933.0,да я хочу уже давно о нем думаю
952,1017541933.0,го завтра
953,1017541933.0,эээ думаю будет не очень если я приду на собеседование и там доставку заберу и начну хавать а меня спросят опыт работы есть
954,,ахахахахаха тебе туда заказать?
955,1017541933.0,ну я щас на земляной вал 6 ехать буду
956,,давай римский как раз попробуешь
957,,нормально нормально
958,,
959,326715753.0,каждый раз
960,1017541933.0,неудобно мне
961,1017541933.0,да че за +вайб делаешь су
962,,и квартиру с подъездом
963,1017541933.0,я чуркааа
964,,ко скольки
965,,куда
966,1017541933.0,на работу
967,1017541933.0,"но я щас еду на собеседование, ваши ставки меня возьмут ?"
968,1017541933.0,ферсмана 3 к2
969,,нет
970,1017541933.0,это байт ???
971,,шаман
972,1017541933.0,"это кто альбом дропнул , мияги ?"
973,,кидай адрес
974,-1001871224871.0,
975,1017541933.0,римский бургер и колечки сырные с горчичным соусом и апельсиновый сок
976,,что именно купить
977,1017541933.0,блят су купи мне тоже тогда
978,,😭😭😭
979,378596903.0,
980,1282894199.0,она вчера весь день плакала😔
981,,передам
982,378596903.0,Пусть быстрее выздоравливает 🙏🥹
983,-1001871224871.0,"стеша жестко простудилась 
и болеет(

куплю ей какую нибудь игрушку и отвезу"
984,-1001871224871.0,особенно в таком отвратительном исполнении на дудке
985,-1001871224871.0,"еще раз я услышу песня матушка земля или как там
я буду биться башкой об стену"
986,-1001871224871.0,
987,-1001871224871.0,я оформила карту альфа банк
988,358474242.0,ФАКТЫ
989,1834486913.0,ждём
990,,"все хотят 
а кто не хочет тот врет"
991,-1001871224871.0,"ребят сегодня пойду получать обратно паспорт после прописки  
разблокирую карту сбера
и в ту же секунду пойду гуглить как оформить альфа банк"
992,1834486913.0,Я тоже хочу быть армянкой иногда
993,1834486913.0,По богатому выбросила не доев
994,,НО Я ИХ ЖЕ ЗАПЛАТИЛА
995,1834486913.0,только что посмотрела кружочки где ты зажопила 300 рублей
996,,ХАХАХАХАХА
997,-1001871224871.0,тяжело быть армянкой (богатой)
998,262827643.0,приезжпй
999,-1001871224871.0,без году неделя как ты предала нас и прописалась типо москвичка
1000,1834486913.0,без году неделя как ты предала нас и прописалась типо москвичка
1001,-1001871224871.0,мне нравится что я собрала замкадышей под этим постом
1002,-1001871224871.0,да хоть завтра приглашаю
1003,-1001871224871.0,это к этому посту было я плачу
1004,-1001871224871.0,ХАХАХАХАХА
1005,358474242.0,да хоть завтра приглашаю
1006,-1001871224871.0,Я же говорю мы скучаем на володарке
1007,-1001871224871.0,"будь проклята сусанна из прошлого которая решила выйти на физру в одних шортах 
еще и без трусов… но опустим 

я умру щас от холода в метро"
1008,-1001871224871.0,блин когда я уже на машине поеду в какой-нибудь зажопинск чтобы подхватить клещей и умереть
1009,,ХАХАХАХА
1010,378596903.0,Она очень рада за нее
1011,-1001871224871.0,.
1012,-1001871224871.0,и что это значит
1013,-1001871224871.0,"блин даже грустно что больше не будет физры в моей жизни…

я имею в виду прям УРОКОВ физры
где будут смотреть на посещения… ставить оценку (четверку из жалости)"
1014,-1001871224871.0,
1015,-1001871224871.0,
1016,-1001871224871.0,альбом монеточки.
1017,1059863541.0,если так везде пусть кфс закроют нахуй
1018,-1001871224871.0,"ребята я оч много музыкальных релизов пропускаю в последнее время потому что май какой то ебанутый на это все, можете в комментах мне сюда написать что мне обязательно нужно будет послушать из того что я скорее всего пропустила ✍🏽✍🏽"
1019,1059863541.0,"у нас в кфс ещё и заменитель сахара ужасно мерзкий ебашат, все напитки приторные. я надеюсь это только в адыгее"
1020,,
1021,,ВЗЗХАХАХАХХА
1022,1059863541.0,"кошмар это хуже всего, худший выбор это умереть от жажды или выпить ЛЮБОЙ напиток в кфс"
1023,,"я знаю, но у меня особо не было выбора на коломенской"
1024,1059863541.0,сана все кофе в кфс полное говно
1025,-1001871224871.0,если что я записываю круги от скуки.
1026,-1001871224871.0,
1027,-1001871224871.0,"карамели тупо нет😃
мне кажется они забыли добавить
щас пойду разбираться"
1028,-1001871224871.0,
1029,-1001871224871.0,взяла в кфс паннакотту с айс кофе (хз че за кофе…но айс)
1030,785063118.0,На вкус как кофе
1031,358474242.0,не надо соль мне на рану
1032,358474242.0,НЕ ГОВОРИ
1033,-1001871224871.0,щас бы холодный капучино нутелла…
1034,-1001871224871.0,
1035,-1001871224871.0,
1036,1017541933.0,"так и знал , что она агент А4"
1037,,да
1038,1017541933.0,нина лава лава
1039,,нина лагвилава
1040,1017541933.0,"как подружку зовут , не понял"
1041,262827643.0,рыдаю
1042,378596903.0,ПОЛНЕЙШИЙ
1043,378596903.0,Жду новый пост !
1044,992569407.0,КОНФУЗ
1045,378596903.0,😭😭😭
1046,-1001871224871.0,ждем
1047,-1001871224871.0,"я за эти полгода так полюбила колесникову…

даже не грущу что закончила физру с ней, а не с мочаловой"
1048,358474242.0,ЛЕГЕНДАААА
1049,862787766.0,Сильным женщинам трусы не нужны
1050,1017541933.0,-вайб
1051,-1001871224871.0,"я опять забыла взять трусы 
чудесно"
1052,-1001871224871.0,пойду отпраздную в кфс
1053,1834486913.0,
1054,-1001871224871.0,я физру закрыла) сасать
1055,,не буду спорить зумерам лучше знать
1056,922117640.0,нет селфхарм больше залетит в тт
1057,-1001871224871.0,блять тебе монеточка платит ???
1058,,да
1059,1017541933.0,блять тебе монеточка платит ???
1060,-1001871224871.0,"КОРОЧЕ 
кому интересно (кстати альбом можно и в яндекс музыке послушать 😁)

ДА есть необычные треки в жанре хип хоп мне кажется это что-то новое для монеточки, но я реально надеюсь что она будет выпускать больше такого 

новое звучание на фоне мне очень эашло 

круто что все песни а разных жанрах
НО очевидно кис кис кис залетит в тикток лучше всех
и это хорошо 

сводка крутая
инструментал ПРОСТО ВАУ
это настолько качественная чистая работа"
1061,-1001871224871.0,"листаю тикток у меня все видео про альбом 

мне ВСЕ песни зашли блин какая она талантливая какие гениальные тексты"
1062,-1001871224871.0,когда я уже на концерт монеточки боже
1063,-1001871224871.0,"я забыла наушники дома) 
мне без них жить 2 дня"
1064,,
1065,358474242.0,соня сама виновата 😭
1066,-1001871224871.0,альбом монеточки 10/10
1067,-1001871224871.0,"любви достойны только бати и подруги
но только не бати подруг и не подруги бать 😭"
1068,-1001871224871.0,не возвращаю куртку сони день 4
1069,,сами виноваты…
1070,1073224408.0,"*люди, которые есть в списке читают это* 😔😔😔😔"
1071,358474242.0,ХАХАХАХАХАХППХПХ
1072,-1001871224871.0,люблю
1073,-1001871224871.0,я пахну как восемь часов листать тикток
1074,-1001871224871.0,монополия вайбит
1075,-1001871224871.0,монеточка забрала пятницу?
1076,-1001871224871.0,поехали.
1077,-1001871224871.0,
1078,-1001871224871.0,
1079,-1001871224871.0,
1080,-1001871224871.0,блин тимоти шаламе такой красивый
1081,,ХАХАХАХАХАХАХАХА
1082,1017541933.0,"да , улыбается че то она пиздец"
1083,,"ну согласись выглядит необычно
бросается в глаза"
1084,1017541933.0,по факту
1085,-1001871224871.0,коротко и ясно
1086,-1001871224871.0,вы бы видели с каким страхом полина со мной в машине сидела 😁
1087,-1001871224871.0,
1088,-1001871224871.0,мы отравимся бесплатным арбузом и сусанна уронила сумку кенгуру в хинкали 😐😐
1089,-1001871224871.0,норм что полина берет фотки с моего канала и кидает типа это она сфоткала
1090,,саларис…
1091,992569407.0,скинь адрес
1092,992569407.0,я хочу арбуз
1093,992569407.0,правильный ответ
1094,,толманян
1095,1834486913.0,а все армяне долманян?
1096,,да
1097,,нет
1098,,все грузины
1099,1834486913.0,АААА это вилка.я подумала трубочка
1100,1834486913.0,вы пьете арбузы в стакане
1101,1834486913.0,Или кто там у тебя хачапуридзе
1102,1834486913.0,это ты про Нину?
1103,-1001871224871.0,грузинский ужин
1104,,ХАХАХАХА
1105,1016946174.0,мы одногруппницы если что
1106,1016946174.0,щас скину даше кабачок пусть обоссытся
1107,-1001871224871.0,заметили что все грузины и осетины разговаривают так будто гонят на вас???
1108,-1001871224871.0,like a g6 🔥🥵🥵
1109,,женская солидарность канала
1110,992569407.0,ну и он пока лидирует...
1111,464057434.0,
1112,-1001871224871.0,остается дима. какие будут оправдания
1113,-1001871224871.0,афигеть оля читает канал
1114,464057434.0,я все читаю и даже лайкаю посты за что кикать😭😭😭😭😭😭 драму с динарой даже знаю😭😭😭😭😭😭
1115,785063118.0,ЧТО
1116,-1001871224871.0,когда уже каникулы
1117,-1001871224871.0,маш
1118,1834486913.0,злой канал
1119,992569407.0,😦
1120,,да
1121,831938692.0,симиста рублей не хватает
1122,-1001871224871.0,ну от милы не прям все что хотела но…
1123,-1001871224871.0,"мила 
кабачок 
и элина 

НЕ БУДУТ УДАЛЕНЫ
я получила от них все что хотела в личных сообщениях."
1124,378596903.0,"Фух, меня тут нет 🥹"
1125,-1001871224871.0,"афигеть много голосов
ну вы прям
.
хотите чтоб я кого-то кикнула"
1126,1017541933.0,
1127,831938692.0,получается успешнее чем на альбомах
1128,992569407.0,я сдохла с хамал
1129,992569407.0,АХАХАХА
1130,861098954.0,Зачем ты уменьшаешь мои шансы
1131,-1001871224871.0,щас добавлю в опрос ибрагима.
1132,-1001871224871.0,твой канал у меня в архиве
1133,1017541933.0,твой канал у меня в архиве
1134,1017541933.0,буду честен
1135,831938692.0,зарабатываю на чистке в канале саны 😔
1136,,нет
1137,861098954.0,Можно в рассрочку?
1138,,я щас сдохну
1139,831938692.0,700 рублей с милы и я накручиваю ей голоса
1140,,хамал везде пытается заработать
1141,831938692.0,500 рублей с милы и я убираю свой голос за всех и голосую только за нее
1142,1834486913.0,это ее наказание ..реверсивная психология
1143,-1001871224871.0,"правила есть правила!
мила хочет чтоб ее кикнули, но если «победит» не она

она будет мучаться на этом канале бесконечно 
сори"
1144,-1001871224871.0,я оскорблена.
1145,-1001871224871.0,
1146,,я щас умру
1147,-1001871224871.0,"заново отвечайте
можно нескольких теперь выбрать"
1148,-1001871224871.0,
1149,1834486913.0,приятно впервые не видеть себя в списках на чистку
1150,831938692.0,а можно несколько вариантов ответа
1151,,голосуй за милу
1152,1834486913.0,"Ну это уже какой-то френдлифаер, огонь по своим"
1153,-1001871224871.0,отныне у нас будут голодные игры
1154,-1001871224871.0,"претенденты на чистку)

1. оля одногруппница полины 

мне кажется она кинула мой канал в архив.

2. дима кобяков 

печальная история. отвечает на посты раз в год.

3. элина 

иногда кринжует, но вроде приемлемо, думает что я лесбиянка (это обидно, я трансгендер) 

4. кабачок подруга нины

РЕДКО ПИШЕТ

5. мила соколова

ответила один раз за все время, потому что в посте было слова «мила»"
1155,1834486913.0,"она оставила невкусные чтобы ты доела 

все подстроено"
1156,1834486913.0,Уйду к Нине на канал
1157,-1001871224871.0,
1158,1834486913.0,
1159,1017541933.0,ждем
1160,,спасибо
1161,,"нет я имела в виду
защита через неделю"
1162,1834486913.0,Так и хочешь чтобы я сказала какие лохи ужасно защитили и вообще фу на вас
1163,-1001871224871.0,чистка.
1164,-1001871224871.0,"ничего, можно ужасно и защитить проект"
1165,1834486913.0,Ц ну ПРЕДзащитили
1166,,это не защита
1167,1834486913.0,"Неважно как, важно что защитили"
1168,6843615884.0,ХВХАХАПХАХАХ
1169,1073224408.0,"ничего, можно ужасно и защитить проект"
1170,-1001871224871.0,
1171,-1001871224871.0,мы ужасно ПРЕДзащитили проект :)
1172,,да
1173,1017541933.0,красные отсрые этой фирмы ничего такие
1174,1017541933.0,ну кстати
1175,746802816.0,"это правда! 
они слишком острые 
я взяла попробовать и пожалела"
1176,6843615884.0,Орууууу
1177,-1001871224871.0,"стелла оставила чипсы…
думаю
съем пару штук беспалевно 

КАКОЕ ЭТО ГОВНО БОЖЕ ЭТО САМОЕ УЖАСНОЕ ЧТО Я ЕЛА В ЖИЗНИ"
1178,,
1179,1834486913.0,Может ему понравилось и он вернулся
1180,,надеюсь
1181,862787766.0,Будет смешно если у вас опять испорченное молоко и он второй раз попадет
1182,,нет.
1183,1834486913.0,Он пришел за тобой
1184,-1001871224871.0,"к нам вернулся мужик которому я дала испорченный кофе в тот раз

видимо только щас диарея прошла"
1185,1834486913.0,АХХААХХАХАХА чтобы ты чувствовала вину
1186,-1001871224871.0,"я, сдавшая егэ по литературе и получившая диплом журналиста:"
1187,,да
1188,358474242.0,набираешь клиентуру
1189,,"аххахах
она скорее шутит, а не ненавидит! 

мне нравится что у меня тоже есть СВОИ гости, а то наташа обычно со всеми болтает…
теперь и я буду"
1190,358474242.0,"она тебя ненавидит
😭😭"
1191,-1001871224871.0,"она теперь специально только в мои смены будет приходить, чтобы говорить это…"
1192,-1001871224871.0,"ХАХАХА ПРИШЛА ТА ДЕВОЧКА
заказала латте и такая
- ну все, я поехала на садовники 😡"
1193,1073224408.0,БЛЯТЬ
1194,1073224408.0,она решила немного поспать ещё?
1195,-1001871224871.0,твари я сниму деньги и СРАЗУ перейду на альфабанк
1196,,"ахахахаха нет ору
они без меня вообще не могут
тут все тупорылые"
1197,326715753.0,тебя уволили?
1198,-1001871224871.0,меня отшили в сбере)
1199,-1001871224871.0,ок
1200,831938692.0,надеюсь женщина не принимает таблетки
1201,-1001871224871.0,
1202,-1001871224871.0,господи я увольняюсь
1203,-1001871224871.0,"динара только что отдала матчу на «безлактозном»…
смотрю, а она вместо молока вообще сливки налила

вдруг у этой женщины была аллергия…………. Я В ШОКЕ"
1204,743457334.0,
1205,743457334.0,Соул ин боул рулит
1206,743457334.0,Ахахахахахаха
1207,-1001871224871.0,"хочу я полиной в чико рико чтоб она опять злилась что все острое, а я все ела и потом плакала от изжоги… романтика"
1208,,ХАХАХАХА
1209,785063118.0,Что за рекламный диалог
1210,743457334.0,В соул Ин боул куда еще
1211,,"НЕЕЕт блин я тоже хочу
а вы куда"
1212,743457334.0,
1213,743457334.0,Я счастлива
1214,743457334.0,Поке поедем есть
1215,743457334.0,Не еду
1216,-1001871224871.0,"катя едет в чико рико… поставьте грустную реакцию, чтобы поддержать ее желудок"
1217,785063118.0,Что за..
1218,-1001871224871.0,прошел ровно час. она вернулась.
1219,-1001871224871.0,я в шоке. у меня нет слов.
1220,-1001871224871.0,"я пишу в чат типа

что за фигня…
и управляющая пишет
- щас я позвоню, она вернется"
1221,-1001871224871.0,"мне плохо.
чтоб вы понимали у нее сегодня со мной смена, но она отдала мне ключи и тупо ушла домой"
1222,1059863541.0,Я ОПОЗДАЛА НО НЕТ
1223,1059863541.0,нет
1224,1016946174.0,я их обожаю
1225,1016946174.0,пиздец
1226,1016946174.0,так и зародился мем
1227,1016946174.0,просто девочка которая была у нас утренником один раз на просьбу о помощи в потоке ответила Я КУРЮюЮЮ
1228,1016946174.0,типа я курю я не работаю
1229,1016946174.0,это у нас мем если что
1230,1016946174.0,мы в беседу с управляющей скидывали кружки где мы курим на складе....
1231,1016946174.0,у вас такой чат серьёзный....
1232,1016946174.0,умол я тоже не ем эту траву но я заплатила за нее Я СОЖРУ
1233,1073224408.0,хеппи хаус
1234,,хз
1235,1073224408.0,боже где ты работаешь
1236,-1001871224871.0,"ээээ
мне насрать?"
1237,-1001871224871.0,как они меня бесят боже
1238,-1001871224871.0,туда вас всех
1239,-1001871224871.0,родная а схерали я должна звонить
1240,,и меня)
1241,,ХАХАХАХАХП
1242,1073224408.0,забирай стаканчики домой и проваливай….
1243,1073224408.0,как она меня уже заебала
1244,1073224408.0,
1245,1073224408.0,ЧТО
1246,-1001871224871.0,все тебе конец
1247,-1001871224871.0,я не жду на улице в шортах
1248,-1001871224871.0,динара опаздывает уже на 20 минут кстати
1249,-1001871224871.0,"каждое утро в нашем заведении
начинается одинаково"
1250,6843615884.0,Как умно
1251,,
1252,1017541933.0,ну сама подумай лол к
1253,1017541933.0,ничего су не расстраивайся
1254,,ну я типа расстроилась
1255,1017541933.0,что за что
1256,,за что
1257,1017541933.0,блин никто не выкупит такое умное
1258,,"ОРУ АХХААХАХ
НЕЕЕЕЕТ ЧТО"
1259,,"не верю 
это я придумала"
1260,785063118.0,Это ты была наверное
1261,785063118.0,Нет 😭
1262,992569407.0,
1263,1171425897.0,спасибо
1264,-1001871224871.0,это я лизе и ибрагиму.
1265,,ТЫ ВРЕШЬ
1266,,моя
1267,,Я ЩАС УМРУ
1268,992569407.0,ещё в лмедиа об этом сними
1269,785063118.0,Я в тиктоке год назад видела
1270,992569407.0,ты ахерела я спросила до поста
1271,-1001871224871.0,нина бабка
1272,-1001871224871.0,почему флаг евросоюза
1273,-1001871224871.0,"🇪🇺 это типа - ессс ура 

потому что евросоюз ес 

молодежь разбирайте ЛИЧНО МНОЮ ПРИДУМАННЫЙ ТРЕНД"
1274,992569407.0,почему флаг евросоюза
1275,1282894199.0,го
1276,-1001871224871.0,маша послушала альбом билли. 🇪🇺
1277,1017541933.0,4 да на 3 нет
1278,1017541933.0,да
1279,1017541933.0,да
1280,,"а что в итоге?
ты пришла очно
и дальше"
1281,,
1282,785063118.0,Найди настоящих подруг....
1283,-1001871224871.0,…
1284,1171425897.0,во всяком случае лучше чем пистолетом
1285,992569407.0,НЕТ
1286,1171425897.0,да
1287,262827643.0,нет
1288,992569407.0,
1289,378596903.0,ДА
1290,785063118.0,НЕТ
1291,-1001871224871.0,"стелла мне хочет проколоть ухо иголкой 
сейчас

да/нет?"
1292,-1001871224871.0,"я испугалась что просрала сережки которые полина подарила

оказалось они в отдельной коробке 😔"
1293,-1001871224871.0,ну всё я вас убью завтра по телефону мрази
1294,-1001871224871.0,настал момент получать по жопе
1295,785063118.0,ХААХАХАХ
1296,,
1297,785063118.0,Сухов верни канал Сусанне Саркисян группа ж-121
1298,785063118.0,ХААХПХАХАХ
1299,1073224408.0,жесть
1300,358474242.0,"хорошо, записали"
1301,-1001871224871.0,кстати. количество удаленных подписчиков после очередной чистки будет пропорциональным количеству негативных реакций в реакциях на сообщение выше.
1302,358474242.0,
1303,,боже мы одновременно написали
1304,-1001871224871.0,ДЕМОКРАТИИ НЕ БУДЕТ ЗДЕСЬ ПОНЯТНО ВАМ
1305,326715753.0,вот вам и вся демократия
1306,-1001871224871.0,отныне ЛИЧНЫЕ претензии будут = претензиям к каналу
1307,-1001871224871.0,пофиг.
1308,-1001871224871.0,пиздец я даже не сюда писала
1309,326715753.0,пиздец я даже не сюда писала
1310,-1001871224871.0,"лена 
второе предупреждение"
1311,326715753.0,меня кикнули
1312,1171425897.0,ВЗАЗПЗАХ ВТФ
1313,,боже я всегда с этой «поговорки» в шоке немного
1314,-1001871224871.0,"прочитайте
это реально треш ахахах…."
1315,862787766.0,Доигрался хуй на скрипке…
1316,-1001871224871.0,наша кафедра такая типа: ⚰️
1317,-1001871224871.0,
1318,-1001871224871.0,
1319,-1001871224871.0,чтож…
1320,,видимо…
1321,326715753.0,ей сказали что ты жаловалась?
1322,570253865.0,очевидно 2 на 2 фотке
1323,,ЗАХАХАХА
1324,1834486913.0,а ты и расстроена прям
1325,-1001871224871.0,"держу в курсе динара на меня обиделась и отказывается выходить на смены со мной)

правда одну майскую смену не разрешили перенести
вот там я ее и убью нахер"
1326,-1001871224871.0,сообщение наташи сверху вообще убило
1327,,ХАХАХАХ
1328,1834486913.0,Нет таких чисел в природе
1329,-1001871224871.0,мне нравится как всем насрать…
1330,1834486913.0,вторая половина на вкусно и точка
1331,,"да.
было легко"
1332,1171425897.0,"Я ТОЖЕ ОБОЖАЮ ЕЕЕ
💋"
1333,1171425897.0,2 на 1 фотке
1334,-1001871224871.0,"МОЙ ОТЗЫВ ВЫЛОЖИЛИ
угадайте какой из:)"
1335,-1001871224871.0,
1336,-1001871224871.0,
1337,-1001871224871.0,Ваши отзывы - мой источник энтузиазма и вдохновения❤️❤️❤️
1338,992569407.0,оч люблю эту песню лиза разъебала
1339,-1001871224871.0,какую оценку ставим?
1340,-1001871224871.0,как тебе
1341,-1001871224871.0,"ЗАВТРА ЗП 
половина уйдет на долги"
1342,1017541933.0,
1343,,"он если что острый 
вдруг ты острое не ешь"
1344,1017541933.0,су хватить меня им дразнить..
1345,,плачу
1346,1073224408.0,"мне маша рассказала

я буквально с ним училась в музыкалке 5 лет, жила в одном районе, училась в параллели 

и ещё знаю его брата двоюродного и его похождения по девчонкам школы 🕺🕺🕺"
1347,,ОТКУДА ТЫ ЗНАКШЬ…
1348,1073224408.0,артем баяндурян
1349,1073224408.0,😅😅😅😅😅
1350,-1001871224871.0,"…заказали парные римские бургеры
полина как обычно"
1351,-1001871224871.0,
1352,1834486913.0,все таки посадили в майбах
1353,1834486913.0,Ну че нищеброд
1354,-1001871224871.0,отмена у меня свидание и за меня заплатят
1355,-1001871224871.0,короче в этот раз девушка мне не понравилась. оценку ей не поставила
1356,-1001871224871.0,"боже зачем сотрудники сбера называют тебя по фио, а потом не могут прочитать отчество"
1357,-1001871224871.0,щас вы получите твари
1358,-1001871224871.0,"блин есть хочу, но купила латте за 400р и деньги закончились."
1359,-1001871224871.0,ну че нищеброды)
1360,1834486913.0,смотри чтоб над тобой не посмеялись богато
1361,,я пришла забирать сережку с ремонта… за бесплатно
1362,1834486913.0,а ты там откуда
1363,,спасибо
1364,-1001871224871.0,"боже какой тут богатый смех…
ВЕЗДЕ"
1365,1834486913.0,да ты и из-за тапочка дома ногу сломала
1366,992569407.0,да ты что 😔
1367,-1001871224871.0,я на таком велике прошлым летом упала
1368,,"НЕЕЕТ НОРМ
Я ИХ ВСЕХ ЛЮБЛЮ"
1369,,)
1370,1834486913.0,"Может лучше заметить, вдруг он тебя к себе возьмет"
1371,992569407.0,"я конфискую у тебя: 

- катю 
- олю 
- сашу
- полину 
- хамал
- дашу"
1372,-1001871224871.0,иду по тверской и делаю вид что не замечаю майбах справа.
1373,,а тут ЕЩЕ кто-то
1374,,"я еле еле стеллу немного отдала маше
а тут…"
1375,992569407.0,собственница
1376,1834486913.0,АХАХАХАХАХХААХХААХ Сусанна не разрешает
1377,-1001871224871.0,"сана не умеет делиться подругами, А Я С НЕЙ ВСЕМИ СВОИМИ КРУТЫМИ ПОДРУГАМИ ДЕЛЮСЬ ‼️"
1378,-1001871224871.0,:(
1379,-1001871224871.0,вот бы дружить с женей чтобы она и на моем канале шутила свои смешные шутки
1380,-1001871224871.0,"боже нет женя будет шутить только на моем канале 
ВЫ НОРМ"
1381,992569407.0,спасибо девочка с шикарной аватаркой
1382,-1001871224871.0,бенефис полины на канале саны
